=== Period 1 (Wed, Mar 25 - Sun, Mar 29) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
Batting Breakdown TeamHRPtsDif Maga Doge1013.00.0 Like a Nightmare812.03.0 Magnum GI710.59.5 Gashouse Gang710.58.5 Runtime Terror68.00.0 Big Sticks68.0-2.5 Young Guns68.0-4.0 Dawg56.0-4.5 Rieken Havoc45.01.0 Guillotine33.0-3.0 Simba's Dublin Green Sox33.0-4.0 Long Balls33.0-2.0 Trex21.0-2.0 TeamOBPPtsDif Young Guns.381713.02.0 Dawg.372412.0-1.0 Big Sticks.352911.06.0 Gashouse Gang.333310.03.0 Long Balls.32899.03.0 Rieken Havoc.32658.00.0 Like a Nightmare.29877.06.0 Maga Doge.29686.0-3.0 Runtime Terror.29665.0-7.0 Simba's Dublin Green Sox.28954.01.0 Magnum GI.28573.0-1.0 Trex.28472.0-8.0 Guillotine.28081.0-1.0 TeamRPtsDif Big Sticks2313.03.0 Guillotine2210.53.5 Like a Nightmare2210.54.5 Maga Doge2210.5-2.5 Dawg2210.5-1.5 Young Guns218.0-3.0 Simba's Dublin Green Sox187.06.0 Runtime Terror165.0-4.0 Magnum GI165.01.0 Trex165.02.0 Gashouse Gang153.0-2.0 Long Balls132.00.0 Rieken Havoc111.0-7.0 TeamRBIPtsDif Maga Doge2513.00.0 Big Sticks2412.00.0 Gashouse Gang2311.09.0 Like a Nightmare2110.06.0 Guillotine209.06.0 Runtime Terror198.00.0 Rieken Havoc187.00.5 Simba's Dublin Green Sox176.0-3.0 Magnum GI165.00.0 Long Balls154.0-2.5 Dawg143.0-7.0 Young Guns122.0-9.0 Trex91.00.0 TeamSBPtsDif Guillotine612.53.5 Simba's Dublin Green Sox612.52.5 Runtime Terror410.57.5 Young Guns410.56.5 Like a Nightmare38.5-4.5 Trex38.5-2.5 Magnum GI25.0-1.0 Maga Doge25.00.0 Rieken Havoc25.0-7.0 Long Balls25.03.0 Dawg25.0-2.0 Gashouse Gang12.01.0 Big Sticks01.0-7.0||Pitching Breakdown TeamERAPtsDif Magnum GI2.01113.09.0 Runtime Terror2.27412.03.0 Gashouse Gang2.31411.0-1.0 Young Guns2.38210.05.0 Trex2.8429.06.0 Guillotine3.0007.5-3.5 Long Balls3.0007.5-2.5 Simba's Dublin Green Sox3.1946.04.0 Rieken Havoc3.8575.0-8.0 Big Sticks3.9794.0-2.0 Like a Nightmare4.1013.0-4.0 Maga Doge5.2602.01.0 Dawg6.1881.0-7.0 TeamKPtsDif Runtime Terror3913.011.0 Guillotine3612.00.0 Like a Nightmare3510.50.5 Magnum GI3510.56.5 Maga Doge349.02.0 Simba's Dublin Green Sox337.54.5 Rieken Havoc337.5-0.5 Big Sticks286.0-5.0 Young Guns275.0-4.0 Gashouse Gang244.0-2.0 Long Balls183.0-10.0 Dawg162.01.0 Trex111.0-4.0 TeamSPtsDif Runtime Terror211.56.5 Rieken Havoc211.5-1.5 Trex211.51.5 Long Balls211.54.0 Guillotine17.05.0 Like a Nightmare17.0-4.0 Big Sticks17.0-0.5 Magnum GI17.0-5.0 Maga Doge17.01.0 Young Guns02.51.5 Gashouse Gang02.5-6.5 Simba's Dublin Green Sox02.5-0.5 Dawg02.5-1.5 TeamWHIPPtsDif Trex0.552613.08.0 Gashouse Gang0.942912.0-1.0 Guillotine1.000011.03.0 Rieken Havoc1.071410.0-2.0 Magnum GI1.11709.07.0 Big Sticks1.13688.04.0 Like a Nightmare1.13927.0-4.0 Simba's Dublin Green Sox1.19356.05.0 Young Guns1.20595.0-4.0 Runtime Terror1.26324.0-3.0 Dawg1.31253.0-7.0 Long Balls1.33332.0-4.0 Maga Doge1.36361.0-2.0 TeamWQSPtsDif Young Guns713.00.0 Guillotine611.5-0.5 Simba's Dublin Green Sox611.50.5 Like a Nightmare58.55.0 Big Sticks58.50.0 Magnum GI58.51.5 Gashouse Gang58.57.5 Runtime Terror35.52.0 Rieken Havoc35.5-3.0 Dawg24.0-1.0 Maga Doge12.0-4.0 Trex12.00.0 Long Balls12.0-8.0
Team|HR|Pts|Dif
Maga Doge|10|13.0|0.0
Like a Nightmare|8|12.0|3.0
Magnum GI|7|10.5|9.5
Gashouse Gang|7|10.5|8.5
Runtime Terror|6|8.0|0.0
Big Sticks|6|8.0|-2.5
Young Guns|6|8.0|-4.0
Dawg|5|6.0|-4.5
Rieken Havoc|4|5.0|1.0
Guillotine|3|3.0|-3.0
Simba's Dublin Green Sox|3|3.0|-4.0
Long Balls|3|3.0|-2.0
Trex|2|1.0|-2.0
Team|OBP|Pts|Dif
Young Guns|.3817|13.0|2.0
Dawg|.3724|12.0|-1.0
Big Sticks|.3529|11.0|6.0
Gashouse Gang|.3333|10.0|3.0
Long Balls|.3289|9.0|3.0
Rieken Havoc|.3265|8.0|0.0
Like a Nightmare|.2987|7.0|6.0
Maga Doge|.2968|6.0|-3.0
Runtime Terror|.2966|5.0|-7.0
Simba's Dublin Green Sox|.2895|4.0|1.0
Magnum GI|.2857|3.0|-1.0
Trex|.2847|2.0|-8.0
Guillotine|.2808|1.0|-1.0
Team|R|Pts|Dif
Big Sticks|23|13.0|3.0
Guillotine|22|10.5|3.5
Like a Nightmare|22|10.5|4.5
Maga Doge|22|10.5|-2.5
Dawg|22|10.5|-1.5
Young Guns|21|8.0|-3.0
Simba's Dublin Green Sox|18|7.0|6.0
Runtime Terror|16|5.0|-4.0
Magnum GI|16|5.0|1.0
Trex|16|5.0|2.0
Gashouse Gang|15|3.0|-2.0
Long Balls|13|2.0|0.0
Rieken Havoc|11|1.0|-7.0
Team|RBI|Pts|Dif
Maga Doge|25|13.0|0.0
Big Sticks|24|12.0|0.0
Gashouse Gang|23|11.0|9.0
Like a Nightmare|21|10.0|6.0
Guillotine|20|9.0|6.0
Runtime Terror|19|8.0|0.0
Rieken Havoc|18|7.0|0.5
Simba's Dublin Green Sox|17|6.0|-3.0
Magnum GI|16|5.0|0.0
Long Balls|15|4.0|-2.5
Dawg|14|3.0|-7.0
Young Guns|12|2.0|-9.0
Trex|9|1.0|0.0
Team|SB|Pts|Dif
Guillotine|6|12.5|3.5
Simba's Dublin Green Sox|6|12.5|2.5
Runtime Terror|4|10.5|7.5
Young Guns|4|10.5|6.5
Like a Nightmare|3|8.5|-4.5
Trex|3|8.5|-2.5
Magnum GI|2|5.0|-1.0
Maga Doge|2|5.0|0.0
Rieken Havoc|2|5.0|-7.0
Long Balls|2|5.0|3.0
Dawg|2|5.0|-2.0
Gashouse Gang|1|2.0|1.0
Big Sticks|0|1.0|-7.0
Team|ERA|Pts|Dif
Magnum GI|2.011|13.0|9.0
Runtime Terror|2.274|12.0|3.0
Gashouse Gang|2.314|11.0|-1.0
Young Guns|2.382|10.0|5.0
Trex|2.842|9.0|6.0
Guillotine|3.000|7.5|-3.5
Long Balls|3.000|7.5|-2.5
Simba's Dublin Green Sox|3.194|6.0|4.0
Rieken Havoc|3.857|5.0|-8.0
Big Sticks|3.979|4.0|-2.0
Like a Nightmare|4.101|3.0|-4.0
Maga Doge|5.260|2.0|1.0
Dawg|6.188|1.0|-7.0
Team|K|Pts|Dif
Runtime Terror|39|13.0|11.0
Guillotine|36|12.0|0.0
Like a Nightmare|35|10.5|0.5
Magnum GI|35|10.5|6.5
Maga Doge|34|9.0|2.0
Simba's Dublin Green Sox|33|7.5|4.5
Rieken Havoc|33|7.5|-0.5
Big Sticks|28|6.0|-5.0
Young Guns|27|5.0|-4.0
Gashouse Gang|24|4.0|-2.0
Long Balls|18|3.0|-10.0
Dawg|16|2.0|1.0
Trex|11|1.0|-4.0
Team|S|Pts|Dif
Runtime Terror|2|11.5|6.5
Rieken Havoc|2|11.5|-1.5
Trex|2|11.5|1.5
Long Balls|2|11.5|4.0
Guillotine|1|7.0|5.0
Like a Nightmare|1|7.0|-4.0
Big Sticks|1|7.0|-0.5
Magnum GI|1|7.0|-5.0
Maga Doge|1|7.0|1.0
Young Guns|0|2.5|1.5
Gashouse Gang|0|2.5|-6.5
Simba's Dublin Green Sox|0|2.5|-0.5
Dawg|0|2.5|-1.5
Team|WHIP|Pts|Dif
Trex|0.5526|13.0|8.0
Gashouse Gang|0.9429|12.0|-1.0
Guillotine|1.0000|11.0|3.0
Rieken Havoc|1.0714|10.0|-2.0
Magnum GI|1.1170|9.0|7.0
Big Sticks|1.1368|8.0|4.0
Like a Nightmare|1.1392|7.0|-4.0
Simba's Dublin Green Sox|1.1935|6.0|5.0
Young Guns|1.2059|5.0|-4.0
Runtime Terror|1.2632|4.0|-3.0
Dawg|1.3125|3.0|-7.0
Long Balls|1.3333|2.0|-4.0
Maga Doge|1.3636|1.0|-2.0
Team|WQS|Pts|Dif
Young Guns|7|13.0|0.0
Guillotine|6|11.5|-0.5
Simba's Dublin Green Sox|6|11.5|0.5
Like a Nightmare|5|8.5|5.0
Big Sticks|5|8.5|0.0
Magnum GI|5|8.5|1.5
Gashouse Gang|5|8.5|7.5
Runtime Terror|3|5.5|2.0
Rieken Havoc|3|5.5|-3.0
Dawg|2|4.0|-1.0
Maga Doge|1|2.0|-4.0
Trex|1|2.0|0.0
Long Balls|1|2.0|-8.0

=== Period 18 (Mon, July 20 - Sun, July 26) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Maga Doge|63.5|51.0|114.5|38.5|0.0
2|Big Sticks|36.5|59.5|96.0|13.5|18.5
3|Dawg|53.5|37.5|91.0|13.0|23.5
4|Long Balls|36.0|47.0|83.0|18.5|31.5
4|Young Guns|45.0|38.0|83.0|-3.0|31.5
6|Like a Nightmare|41.5|30.0|71.5|-5.5|43.0
7|Gashouse Gang|20.0|39.5|59.5|-1.0|55.0
7|Simba's Dublin Green Sox|20.5|39.0|59.5|9.0|55.0
9|Trex|34.5|23.0|57.5|5.5|57.0
10|Runtime Terror|34.5|21.0|55.5|-11.0|59.0
11|Magnum GI|35.0|19.5|54.5|3.0|60.0
12|Rieken Havoc|22.5|27.5|50.0|-40.0|64.5
13|Guillotine|12.0|22.5|34.5|-40.5|80.0
Batting Breakdown TeamHRPtsDif Maga Doge1913.00.0 Long Balls1712.07.0 Like a Nightmare1611.02.0 Dawg1510.00.0 Young Guns129.0-3.0 Big Sticks97.5-3.5 Magnum GI97.56.5 Trex86.04.0 Simba's Dublin Green Sox75.0-2.0 Gashouse Gang63.50.5 Runtime Terror63.5-4.5 Guillotine52.0-4.0 Rieken Havoc41.0-3.0 TeamOBPPtsDif Maga Doge.363013.04.0 Trex.362012.02.0 Dawg.356011.0-2.0 Big Sticks.333310.05.0 Magnum GI.32849.05.0 Rieken Havoc.31748.00.0 Gashouse Gang.31687.00.0 Like a Nightmare.31396.05.0 Young Guns.30725.0-6.0 Runtime Terror.30584.0-8.0 Guillotine.30253.01.0 Long Balls.29922.0-4.0 Simba's Dublin Green Sox.27091.0-2.0 TeamRPtsDif Maga Doge5113.00.0 Dawg4812.00.0 Like a Nightmare3911.04.0 Runtime Terror3710.01.0 Young Guns369.0-2.0 Big Sticks358.0-2.0 Gashouse Gang346.51.5 Trex346.53.5 Long Balls315.03.0 Magnum GI303.0-1.0 Rieken Havoc303.0-3.0 Guillotine303.0-5.0 Simba's Dublin Green Sox281.00.0 TeamRBIPtsDif Maga Doge5113.00.0 Dawg4912.03.5 Young Guns3910.5-0.5 Like a Nightmare3910.56.5 Long Balls358.52.5 Simba's Dublin Green Sox358.5-1.5 Magnum GI317.02.0 Big Sticks306.0-6.0 Trex275.04.0 Runtime Terror264.0-4.5 Guillotine253.00.5 Rieken Havoc232.0-5.0 Gashouse Gang211.0-1.5 TeamSBPtsDif Runtime Terror913.010.0 Maga Doge811.56.5 Young Guns811.57.5 Dawg58.51.0 Long Balls58.56.5 Magnum GI58.52.5 Rieken Havoc58.5-3.5 Big Sticks45.0-2.5 Simba's Dublin Green Sox45.0-5.0 Trex45.0-6.0 Like a Nightmare33.0-10.0 Gashouse Gang22.01.0 Guillotine11.0-8.0||Pitching Breakdown TeamERAPtsDif Big Sticks1.46013.08.0 Maga Doge1.96712.011.0 Dawg2.72911.03.0 Gashouse Gang3.06810.0-2.0 Simba's Dublin Green Sox3.3999.07.0 Long Balls3.4478.0-1.0 Rieken Havoc3.5867.0-6.0 Young Guns3.6386.00.0 Runtime Terror3.7765.0-5.0 Guillotine4.2314.0-7.0 Like a Nightmare4.2633.0-4.0 Magnum GI4.3282.0-2.0 Trex4.6181.0-2.0 TeamKPtsDif Long Balls6813.00.0 Maga Doge6312.05.0 Big Sticks5611.00.0 Young Guns529.50.5 Trex529.55.5 Guillotine508.0-4.0 Dawg496.05.0 Gashouse Gang496.00.0 Simba's Dublin Green Sox496.03.0 Runtime Terror484.02.0 Magnum GI473.0-2.0 Like a Nightmare452.0-8.0 Rieken Havoc421.0-7.0 TeamSPtsDif Big Sticks512.55.5 Like a Nightmare512.51.5 Maga Doge38.02.0 Long Balls38.00.0 Simba's Dublin Green Sox38.05.5 Trex38.0-2.0 Runtime Terror38.03.0 Magnum GI38.0-4.0 Rieken Havoc38.0-5.0 Dawg13.5-0.5 Gashouse Gang13.5-5.5 Young Guns01.50.5 Guillotine01.5-1.0 TeamWHIPPtsDif Big Sticks0.790513.09.0 Maga Doge0.874212.09.0 Young Guns0.978711.03.0 Gashouse Gang1.022710.0-3.0 Simba's Dublin Green Sox1.02809.08.0 Like a Nightmare1.07028.0-3.0 Rieken Havoc1.10167.0-5.0 Long Balls1.21286.01.0 Magnum GI1.23665.03.0 Dawg1.27664.0-5.0 Trex1.34213.0-4.0 Guillotine1.38812.0-8.0 Runtime Terror1.46851.0-5.0 TeamWQSPtsDif Dawg1313.08.0 Long Balls912.03.5 Big Sticks810.00.0 Young Guns810.0-3.0 Gashouse Gang810.08.0 Maga Doge77.01.0 Simba's Dublin Green Sox77.0-4.0 Guillotine77.0-5.0 Like a Nightmare64.50.5 Rieken Havoc64.5-2.5 Runtime Terror53.00.0 Trex41.50.5 Magnum GI41.5-7.0
Team|HR|Pts|Dif
Maga Doge|19|13.0|0.0
Long Balls|17|12.0|7.0
Like a Nightmare|16|11.0|2.0
Dawg|15|10.0|0.0
Young Guns|12|9.0|-3.0
Big Sticks|9|7.5|-3.5
Magnum GI|9|7.5|6.5
Trex|8|6.0|4.0
Simba's Dublin Green Sox|7|5.0|-2.0
Gashouse Gang|6|3.5|0.5
Runtime Terror|6|3.5|-4.5
Guillotine|5|2.0|-4.0
Rieken Havoc|4|1.0|-3.0
Team|OBP|Pts|Dif
Maga Doge|.3630|13.0|4.0
Trex|.3620|12.0|2.0
Dawg|.3560|11.0|-2.0
Big Sticks|.3333|10.0|5.0
Magnum GI|.3284|9.0|5.0
Rieken Havoc|.3174|8.0|0.0
Gashouse Gang|.3168|7.0|0.0
Like a Nightmare|.3139|6.0|5.0
Young Guns|.3072|5.0|-6.0
Runtime Terror|.3058|4.0|-8.0
Guillotine|.3025|3.0|1.0
Long Balls|.2992|2.0|-4.0
Simba's Dublin Green Sox|.2709|1.0|-2.0
Team|R|Pts|Dif
Maga Doge|51|13.0|0.0
Dawg|48|12.0|0.0
Like a Nightmare|39|11.0|4.0
Runtime Terror|37|10.0|1.0
Young Guns|36|9.0|-2.0
Big Sticks|35|8.0|-2.0
Gashouse Gang|34|6.5|1.5
Trex|34|6.5|3.5
Long Balls|31|5.0|3.0
Magnum GI|30|3.0|-1.0
Rieken Havoc|30|3.0|-3.0
Guillotine|30|3.0|-5.0
Simba's Dublin Green Sox|28|1.0|0.0
Team|RBI|Pts|Dif
Maga Doge|51|13.0|0.0
Dawg|49|12.0|3.5
Young Guns|39|10.5|-0.5
Like a Nightmare|39|10.5|6.5
Long Balls|35|8.5|2.5
Simba's Dublin Green Sox|35|8.5|-1.5
Magnum GI|31|7.0|2.0
Big Sticks|30|6.0|-6.0
Trex|27|5.0|4.0
Runtime Terror|26|4.0|-4.5
Guillotine|25|3.0|0.5
Rieken Havoc|23|2.0|-5.0
Gashouse Gang|21|1.0|-1.5
Team|SB|Pts|Dif
Runtime Terror|9|13.0|10.0
Maga Doge|8|11.5|6.5
Young Guns|8|11.5|7.5
Dawg|5|8.5|1.0
Long Balls|5|8.5|6.5
Magnum GI|5|8.5|2.5
Rieken Havoc|5|8.5|-3.5
Big Sticks|4|5.0|-2.5
Simba's Dublin Green Sox|4|5.0|-5.0
Trex|4|5.0|-6.0
Like a Nightmare|3|3.0|-10.0
Gashouse Gang|2|2.0|1.0
Guillotine|1|1.0|-8.0
Team|ERA|Pts|Dif
Big Sticks|1.460|13.0|8.0
Maga Doge|1.967|12.0|11.0
Dawg|2.729|11.0|3.0
Gashouse Gang|3.068|10.0|-2.0
Simba's Dublin Green Sox|3.399|9.0|7.0
Long Balls|3.447|8.0|-1.0
Rieken Havoc|3.586|7.0|-6.0
Young Guns|3.638|6.0|0.0
Runtime Terror|3.776|5.0|-5.0
Guillotine|4.231|4.0|-7.0
Like a Nightmare|4.263|3.0|-4.0
Magnum GI|4.328|2.0|-2.0
Trex|4.618|1.0|-2.0
Team|K|Pts|Dif
Long Balls|68|13.0|0.0
Maga Doge|63|12.0|5.0
Big Sticks|56|11.0|0.0
Young Guns|52|9.5|0.5
Trex|52|9.5|5.5
Guillotine|50|8.0|-4.0
Dawg|49|6.0|5.0
Gashouse Gang|49|6.0|0.0
Simba's Dublin Green Sox|49|6.0|3.0
Runtime Terror|48|4.0|2.0
Magnum GI|47|3.0|-2.0
Like a Nightmare|45|2.0|-8.0
Rieken Havoc|42|1.0|-7.0
Team|S|Pts|Dif
Big Sticks|5|12.5|5.5
Like a Nightmare|5|12.5|1.5
Maga Doge|3|8.0|2.0
Long Balls|3|8.0|0.0
Simba's Dublin Green Sox|3|8.0|5.5
Trex|3|8.0|-2.0
Runtime Terror|3|8.0|3.0
Magnum GI|3|8.0|-4.0
Rieken Havoc|3|8.0|-5.0
Dawg|1|3.5|-0.5
Gashouse Gang|1|3.5|-5.5
Young Guns|0|1.5|0.5
Guillotine|0|1.5|-1.0
Team|WHIP|Pts|Dif
Big Sticks|0.7905|13.0|9.0
Maga Doge|0.8742|12.0|9.0
Young Guns|0.9787|11.0|3.0
Gashouse Gang|1.0227|10.0|-3.0
Simba's Dublin Green Sox|1.0280|9.0|8.0
Like a Nightmare|1.0702|8.0|-3.0
Rieken Havoc|1.1016|7.0|-5.0
Long Balls|1.2128|6.0|1.0
Magnum GI|1.2366|5.0|3.0
Dawg|1.2766|4.0|-5.0
Trex|1.3421|3.0|-4.0
Guillotine|1.3881|2.0|-8.0
Runtime Terror|1.4685|1.0|-5.0
Team|WQS|Pts|Dif
Dawg|13|13.0|8.0
Long Balls|9|12.0|3.5
Big Sticks|8|10.0|0.0
Young Guns|8|10.0|-3.0
Gashouse Gang|8|10.0|8.0
Maga Doge|7|7.0|1.0
Simba's Dublin Green Sox|7|7.0|-4.0
Guillotine|7|7.0|-5.0
Like a Nightmare|6|4.5|0.5
Rieken Havoc|6|4.5|-2.5
Runtime Terror|5|3.0|0.0
Trex|4|1.5|0.5
Magnum GI|4|1.5|-7.0

=== Period 19 (Mon, July 27 - Sun, Aug 02) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Maga Doge|49.0|54.0|103.0|25.0|0.0
2|Long Balls|39.5|44.0|83.5|15.5|19.5
3|Runtime Terror|34.5|48.0|82.5|19.5|20.5
4|Like a Nightmare|45.0|35.5|80.5|3.5|22.5
5|Magnum GI|27.0|51.5|78.5|33.5|24.5
6|Dawg|52.5|18.5|71.0|-13.0|32.0
6|Young Guns|30.0|41.0|71.0|-13.5|32.0
6|Guillotine|26.0|45.0|71.0|-1.0|32.0
6|Gashouse Gang|39.0|32.0|71.0|12.5|32.0
10|Big Sticks|47.5|17.0|64.5|-24.0|38.5
11|Simba's Dublin Green Sox|25.5|32.0|57.5|8.0|45.5
12|Rieken Havoc|30.0|19.0|49.0|-40.0|54.0
13|Trex|9.5|17.5|27.0|-26.0|76.0
Batting Breakdown TeamHRPtsDif Dawg1413.02.0 Like a Nightmare1312.03.0 Maga Doge1211.0-2.0 Big Sticks1110.00.0 Long Balls98.51.5 Gashouse Gang98.55.5 Guillotine86.01.0 Simba's Dublin Green Sox86.00.0 Rieken Havoc86.02.0 Runtime Terror74.0-4.0 Magnum GI63.02.0 Young Guns52.0-10.0 Trex21.0-1.0 TeamOBPPtsDif Dawg.395113.00.0 Magnum GI.362112.08.0 Long Balls.361311.06.0 Big Sticks.356510.04.0 Gashouse Gang.34489.02.0 Maga Doge.33338.0-2.0 Runtime Terror.33017.0-5.0 Like a Nightmare.32896.05.0 Trex.31055.0-6.0 Young Guns.30514.0-5.0 Rieken Havoc.28473.0-5.0 Simba's Dublin Green Sox.28082.00.0 Guillotine.27481.0-2.0 TeamRPtsDif Dawg5013.01.0 Gashouse Gang4212.07.0 Maga Doge3710.5-2.5 Runtime Terror3710.51.5 Big Sticks359.0-1.0 Like a Nightmare338.00.0 Young Guns326.5-4.5 Rieken Havoc326.50.5 Magnum GI304.51.5 Simba's Dublin Green Sox304.53.5 Long Balls283.01.0 Guillotine272.0-5.0 Trex261.0-3.0 TeamRBIPtsDif Long Balls4112.05.0 Like a Nightmare4112.08.0 Dawg4112.01.5 Big Sticks4010.0-2.0 Maga Doge329.0-4.0 Simba's Dublin Green Sox318.0-1.0 Guillotine306.53.5 Gashouse Gang306.54.5 Runtime Terror274.5-3.5 Young Guns274.5-6.0 Magnum GI262.5-2.5 Rieken Havoc262.5-3.5 Trex211.00.0 TeamSBPtsDif Young Guns1213.09.0 Rieken Havoc1012.00.0 Maga Doge910.54.5 Guillotine910.51.5 Runtime Terror88.55.5 Big Sticks88.51.5 Like a Nightmare77.0-6.0 Long Balls55.03.0 Magnum GI55.00.0 Simba's Dublin Green Sox55.0-5.0 Gashouse Gang43.02.0 Dawg31.5-6.5 Trex31.5-9.5||Pitching Breakdown TeamERAPtsDif Long Balls1.21813.04.0 Runtime Terror1.88012.02.0 Magnum GI2.45411.07.0 Maga Doge2.51810.09.0 Guillotine2.8039.0-2.0 Gashouse Gang2.8548.0-4.0 Young Guns3.6967.02.0 Simba's Dublin Green Sox3.7556.04.0 Like a Nightmare4.5005.0-1.0 Trex4.5664.01.0 Dawg5.0623.0-5.0 Rieken Havoc5.4002.0-11.0 Big Sticks6.7501.0-6.0 TeamKPtsDif Maga Doge7113.06.0 Young Guns6812.03.0 Guillotine5711.0-1.0 Like a Nightmare5610.00.0 Magnum GI559.05.0 Long Balls538.0-5.0 Runtime Terror527.05.0 Simba's Dublin Green Sox456.03.0 Gashouse Gang424.5-1.5 Rieken Havoc424.5-3.5 Dawg383.02.0 Trex342.0-3.0 Big Sticks281.0-10.0 TeamSPtsDif Like a Nightmare713.02.0 Big Sticks512.03.0 Magnum GI410.5-1.5 Young Guns410.59.5 Maga Doge38.02.0 Runtime Terror38.03.0 Rieken Havoc38.0-5.0 Long Balls25.0-2.5 Guillotine25.03.0 Gashouse Gang25.0-2.5 Dawg12.0-1.5 Simba's Dublin Green Sox12.0-1.5 Trex12.0-8.0 TeamWHIPPtsDif Maga Doge0.994813.09.0 Runtime Terror1.006312.09.0 Gashouse Gang1.048811.0-2.0 Long Balls1.060210.04.0 Magnum GI1.07279.08.0 Guillotine1.16398.00.0 Dawg1.18757.0-2.0 Simba's Dublin Green Sox1.19216.04.0 Young Guns1.19645.0-5.0 Like a Nightmare1.30954.0-7.0 Trex1.32353.0-2.0 Big Sticks1.52782.0-5.0 Rieken Havoc1.56001.0-11.0 TeamWQSPtsDif Magnum GI1112.06.0 Guillotine1112.00.0 Simba's Dublin Green Sox1112.01.0 Maga Doge1010.05.0 Runtime Terror99.06.0 Long Balls88.0-1.5 Young Guns76.5-6.5 Trex76.55.5 Like a Nightmare33.5-0.5 Dawg33.5-4.5 Gashouse Gang33.51.5 Rieken Havoc33.5-3.5 Big Sticks11.0-8.5
Team|HR|Pts|Dif
Dawg|14|13.0|2.0
Like a Nightmare|13|12.0|3.0
Maga Doge|12|11.0|-2.0
Big Sticks|11|10.0|0.0
Long Balls|9|8.5|1.5
Gashouse Gang|9|8.5|5.5
Guillotine|8|6.0|1.0
Simba's Dublin Green Sox|8|6.0|0.0
Rieken Havoc|8|6.0|2.0
Runtime Terror|7|4.0|-4.0
Magnum GI|6|3.0|2.0
Young Guns|5|2.0|-10.0
Trex|2|1.0|-1.0
Team|OBP|Pts|Dif
Dawg|.3951|13.0|0.0
Magnum GI|.3621|12.0|8.0
Long Balls|.3613|11.0|6.0
Big Sticks|.3565|10.0|4.0
Gashouse Gang|.3448|9.0|2.0
Maga Doge|.3333|8.0|-2.0
Runtime Terror|.3301|7.0|-5.0
Like a Nightmare|.3289|6.0|5.0
Trex|.3105|5.0|-6.0
Young Guns|.3051|4.0|-5.0
Rieken Havoc|.2847|3.0|-5.0
Simba's Dublin Green Sox|.2808|2.0|0.0
Guillotine|.2748|1.0|-2.0
Team|R|Pts|Dif
Dawg|50|13.0|1.0
Gashouse Gang|42|12.0|7.0
Maga Doge|37|10.5|-2.5
Runtime Terror|37|10.5|1.5
Big Sticks|35|9.0|-1.0
Like a Nightmare|33|8.0|0.0
Young Guns|32|6.5|-4.5
Rieken Havoc|32|6.5|0.5
Magnum GI|30|4.5|1.5
Simba's Dublin Green Sox|30|4.5|3.5
Long Balls|28|3.0|1.0
Guillotine|27|2.0|-5.0
Trex|26|1.0|-3.0
Team|RBI|Pts|Dif
Long Balls|41|12.0|5.0
Like a Nightmare|41|12.0|8.0
Dawg|41|12.0|1.5
Big Sticks|40|10.0|-2.0
Maga Doge|32|9.0|-4.0
Simba's Dublin Green Sox|31|8.0|-1.0
Guillotine|30|6.5|3.5
Gashouse Gang|30|6.5|4.5
Runtime Terror|27|4.5|-3.5
Young Guns|27|4.5|-6.0
Magnum GI|26|2.5|-2.5
Rieken Havoc|26|2.5|-3.5
Trex|21|1.0|0.0
Team|SB|Pts|Dif
Young Guns|12|13.0|9.0
Rieken Havoc|10|12.0|0.0
Maga Doge|9|10.5|4.5
Guillotine|9|10.5|1.5
Runtime Terror|8|8.5|5.5
Big Sticks|8|8.5|1.5
Like a Nightmare|7|7.0|-6.0
Long Balls|5|5.0|3.0
Magnum GI|5|5.0|0.0
Simba's Dublin Green Sox|5|5.0|-5.0
Gashouse Gang|4|3.0|2.0
Dawg|3|1.5|-6.5
Trex|3|1.5|-9.5
Team|ERA|Pts|Dif
Long Balls|1.218|13.0|4.0
Runtime Terror|1.880|12.0|2.0
Magnum GI|2.454|11.0|7.0
Maga Doge|2.518|10.0|9.0
Guillotine|2.803|9.0|-2.0
Gashouse Gang|2.854|8.0|-4.0
Young Guns|3.696|7.0|2.0
Simba's Dublin Green Sox|3.755|6.0|4.0
Like a Nightmare|4.500|5.0|-1.0
Trex|4.566|4.0|1.0
Dawg|5.062|3.0|-5.0
Rieken Havoc|5.400|2.0|-11.0
Big Sticks|6.750|1.0|-6.0
Team|K|Pts|Dif
Maga Doge|71|13.0|6.0
Young Guns|68|12.0|3.0
Guillotine|57|11.0|-1.0
Like a Nightmare|56|10.0|0.0
Magnum GI|55|9.0|5.0
Long Balls|53|8.0|-5.0
Runtime Terror|52|7.0|5.0
Simba's Dublin Green Sox|45|6.0|3.0
Gashouse Gang|42|4.5|-1.5
Rieken Havoc|42|4.5|-3.5
Dawg|38|3.0|2.0
Trex|34|2.0|-3.0
Big Sticks|28|1.0|-10.0
Team|S|Pts|Dif
Like a Nightmare|7|13.0|2.0
Big Sticks|5|12.0|3.0
Magnum GI|4|10.5|-1.5
Young Guns|4|10.5|9.5
Maga Doge|3|8.0|2.0
Runtime Terror|3|8.0|3.0
Rieken Havoc|3|8.0|-5.0
Long Balls|2|5.0|-2.5
Guillotine|2|5.0|3.0
Gashouse Gang|2|5.0|-2.5
